酒儿公告,#genre#
CCTV16,http://115.206.115.148:4022/rtp/233.50.200.112:5140$『线路10』
CCTV16,http://115.224.205.125:8888/rtp/233.50.200.112:5140$『线路11』
CCTV16,http://115.60.241.249:2000/rtp/225.1.5.46:1356$『线路12』
CCTV16,http://60.188.194.72:8888/rtp/233.50.200.112:5140$『线路13』
CCTV16,http://58.32.42.132:4022/rtp/239.45.0.10:5140$『线路14』
CCTV16,http://49.71.65.134:8800/rtp/239.49.8.31:8000$『线路15』
CCTV16,http://49.74.204.146:8888/rtp/239.49.8.31:8000$『线路16』
CCTV17,http://www.baopiqi.top:4022/udp/239.45.3.52:5140$『线路1』
CCTV17,http://222.184.193.235:55555/rtp/239.49.8.52:9810$『线路2』
CCTV17,http://222.212.166.172:8888/rtp/239.93.0.92:5140$『线路3』
CCTV17,http://218.1.139.206:8888/rtp/239.45.3.52:5140$『线路4』
CCTV17,http://171.213.128.34:4022/rtp/239.93.0.92:5140$『线路5』
CCTV17,http://171.88.144.241:4022/rtp/239.93.0.92:5140$『线路6』
CCTV17,http://125.116.52.226:4022/rtp/233.50.200.113:5140$『线路7』
CCTV17,http://121.237.247.189:8888/rtp/239.49.8.52:9810$『线路8』
CCTV17,http://116.226.123.242:4022/rtp/239.45.3.52:5140$『线路9』
CCTV17,http://115.195.17.233:8888/rtp/233.50.200.113:5140$『线路10』
CCTV17,http://115.198.129.134:8000/rtp/233.50.200.113:5140$『线路11』
CCTV17,http://115.204.248.218:8888/rtp/233.50.200.113:5140$『线路12』
CCTV17,http://115.206.115.148:4022/rtp/233.50.200.113:5140$『线路13』
CCTV17,http://115.224.205.125:8888/rtp/233.50.200.113:5140$『线路14』
CCTV17,http://115.60.241.249:2000/rtp/225.1.4.226:2506$『线路15』
CCTV17,http://114.97.197.61:4022/rtp/238.1.78.178:7296$『线路16』
CCTV17,http://60.188.194.72:8888/rtp/233.50.200.113:5140$『线路17』
CCTV17,http://58.32.42.132:4022/rtp/239.45.3.52:5140$『线路18』
CCTV17,http://49.71.65.134:8800/rtp/239.49.8.52:9810$『线路19』
CCTV17,http://49.74.204.146:8888/rtp/239.49.8.52:9810$『线路20』
CCTV17,http://36.6.151.177:8888/rtp/238.1.78.178:7296$『线路21』
CCTV风云剧场,http://www.baopiqi.top:4022/udp/239.45.0.50:5140$『线路1』
CCTV风云剧场,http://222.184.193.235:55555/rtp/239.49.8.89:8000$『线路2』
CCTV风云剧场,http://218.1.139.206:8888/rtp/239.45.0.50:5140$『线路3』
CCTV风云剧场,http://121.237.247.189:8888/rtp/239.49.8.89:8000$『线路4』
CCTV风云剧场,http://116.226.123.242:4022/rtp/239.45.0.50:5140$『线路5』
CCTV风云剧场,http://114.97.197.61:4022/rtp/238.1.79.62:4632$『线路6』
CCTV风云剧场,http://58.32.42.132:4022/rtp/239.45.0.50:5140$『线路7』
CCTV风云剧场,http://49.71.65.134:8800/rtp/239.49.8.89:8000$『线路8』
CCTV风云剧场,http://49.74.204.146:8888/rtp/239.49.8.89:8000$『线路9』
CCTV风云剧场,http://36.6.151.177:8888/rtp/238.1.79.62:4632$『线路10』
CCTV兵器科技,http://www.baopiqi.top:4022/udp/239.45.0.45:5140$『线路1』
CCTV兵器科技,http://222.184.193.235:55555/rtp/239.49.8.88:8000$『线路2』
CCTV兵器科技,http://218.1.139.206:8888/rtp/239.45.0.45:5140$『线路3』
CCTV兵器科技,http://121.237.247.189:8888/rtp/239.49.8.88:8000$『线路4』
CCTV兵器科技,http://116.226.123.242:4022/rtp/239.45.0.45:5140$『线路5』
CCTV兵器科技,http://114.97.197.61:4022/rtp/238.1.79.56:4584$『线路6』
CCTV兵器科技,http://58.32.42.132:4022/rtp/239.45.0.45:5140$『线路7』
CCTV兵器科技,http://49.71.65.134:8800/rtp/239.49.8.88:8000$『线路8』
CCTV兵器科技,http://49.74.204.146:8888/rtp/239.49.8.88:8000$『线路9』
CCTV兵器科技,http://36.6.151.177:8888/rtp/238.1.79.56:4584$『线路10』
CCTV央视台球,http://www.baopiqi.top:4022/udp/239.45.0.44:5140$『线路1』
CCTV央视台球,http://222.184.193.235:55555/rtp/239.49.8.32:8000$『线路2』
CCTV央视台球,http://218.1.139.206:8888/rtp/239.45.0.44:5140$『线路3』
CCTV央视台球,http://121.237.247.189:8888/rtp/239.49.8.32:8000$『线路4』
CCTV央视台球,http://116.226.123.242:4022/rtp/239.45.0.44:5140$『线路5』
CCTV央视台球,http://114.97.197.61:4022/rtp/238.1.79.59:4608$『线路6』
CCTV央视台球,http://58.32.42.132:4022/rtp/239.45.0.44:5140$『线路7』
CCTV央视台球,http://49.71.65.134:8800/rtp/239.49.8.32:8000$『线路8』
CCTV央视台球,http://49.74.204.146:8888/rtp/239.49.8.32:8000$『线路9』
CCTV央视台球,http://36.6.151.177:8888/rtp/238.1.79.59:4608$『线路10』
CCTV风云足球,http://www.baopiqi.top:4022/udp/239.45.0.43:5140$『线路1』
CCTV风云足球,http://222.184.193.235:55555/rtp/239.49.8.85:8000$『线路2』
CCTV风云足球,http://218.1.139.206:8888/rtp/39.45.0.43:5140$『线路3』
CCTV风云足球,http://121.237.247.189:8888/rtp/239.49.8.85:8000$『线路4』
CCTV风云足球,http://116.226.123.242:4022/rtp/39.45.0.43:5140$『线路5』
CCTV风云足球,http://114.97.197.61:4022/rtp/238.1.79.57:4592$『线路6』
CCTV风云足球,http://58.32.42.132:4022/rtp/39.45.0.43:5140$『线路7』
CCTV风云足球,http://49.71.65.134:8800/rtp/239.49.8.85:8000$『线路8』
CCTV风云足球,http://49.74.204.146:8888/rtp/239.49.8.85:8000$『线路9』
CCTV风云足球,http://36.6.151.177:8888/rtp/238.1.79.57:4592$『线路10』
CCTV世界地理,http://www.baopiqi.top:4022/udp/239.45.0.46:5140$『线路1』
CCTV世界地理,http://222.184.193.235:55555/rtp/239.49.8.87:8000$『线路2』
CCTV世界地理,http://218.1.139.206:8888/rtp/239.45.0.46:5140$『线路3』
CCTV世界地理,http://121.237.247.189:8888/rtp/239.49.8.87:8000$『线路4』
CCTV世界地理,http://116.226.123.242:4022/rtp/239.45.0.46:5140$『线路5』
CCTV世界地理,http://114.97.197.61:4022/rtp/238.1.79.60:4616$『线路6』
CCTV世界地理,http://58.32.42.132:4022/rtp/239.45.0.46:5140$『线路7』
CCTV世界地理,http://49.71.65.134:8800/rtp/239.49.8.87:8000$『线路8』
CCTV世界地理,http://49.74.204.146:8888/rtp/239.49.8.87:8000$『线路9』
CCTV世界地理,http://36.6.151.177:8888/rtp/238.1.79.60:4616$『线路10』
CCTV风云音乐,http://www.baopiqi.top:4022/udp/239.45.0.52:5140$『线路1』
CCTV风云音乐,http://222.184.193.235:55555/rtp/239.49.8.92:8000$『线路2』
CCTV风云音乐,http://218.1.139.206:8888/rtp/239.45.0.52:5140$『线路3』
CCTV风云音乐,http://121.237.247.189:8888/rtp/239.49.8.92:8000$『线路4』
CCTV风云音乐,http://116.226.123.242:4022/rtp/239.45.0.52:5140$『线路5』
CCTV风云音乐,http://114.97.197.61:4022/rtp/238.1.79.64:4648$『线路6』
CCTV风云音乐,http://58.32.42.132:4022/rtp/239.45.0.52:5140$『线路7』
CCTV风云音乐,http://49.71.65.134:8800/rtp/239.49.8.92:8000$『线路8』
CCTV风云音乐,http://49.74.204.146:8888/rtp/239.49.8.92:8000$『线路9』
CCTV风云音乐,http://36.6.151.177:8888/rtp/238.1.79.64:4648$『线路10』
CCTV女性时尚,http://www.baopiqi.top:4022/udp/239.45.0.47:5140$『线路1』
CCTV女性时尚,http://222.184.193.235:55555/rtp/239.49.8.93:8000$『线路2』
CCTV女性时尚,http://218.1.139.206:8888/rtp/239.45.0.47:5140$『线路3』
CCTV女性时尚,http://121.237.247.189:8888/rtp/239.49.8.93:8000$『线路4』
CCTV女性时尚,http://116.226.123.242:4022/rtp/239.45.0.47:5140$『线路5』
CCTV女性时尚,http://114.97.197.61:4022/rtp/238.1.79.55:4576$『线路6』
CCTV女性时尚,http://58.32.42.132:4022/rtp/239.45.0.47:5140$『线路7』
CCTV女性时尚,http://49.71.65.134:8800/rtp/239.49.8.93:8000$『线路8』
CCTV女性时尚,http://49.74.204.146:8888/rtp/239.49.8.93:8000$『线路9』
CCTV女性时尚,http://36.6.151.177:8888/rtp/238.1.79.55:4576$『线路10』
CCTV央视文化精品,http://218.1.139.206:8888/rtp/39.45.0.53:5140$『线路1』
CCTV央视文化精品,http://116.226.123.242:4022/rtp/39.45.0.53:5140$『线路2』
CCTV央视文化精品,http://114.97.197.61:4022/rtp/238.1.79.54:4568$『线路3』
CCTV央视文化精品,http://58.32.42.132:4022/rtp/39.45.0.53:5140$『线路4』
CCTV央视文化精品,http://36.6.151.177:8888/rtp/238.1.79.54:4568$『线路5』
CCTV电视指南,http://222.184.193.235:55555/rtp/239.49.8.84:8000$『线路1』
CCTV电视指南,http://121.237.247.189:8888/rtp/239.49.8.84:8000$『线路2』
CCTV电视指南,http://114.97.197.61:4022/rtp/238.1.79.53:4560$『线路3』
CCTV电视指南,http://49.71.65.134:8800/rtp/239.49.8.84:8000$『线路4』
CCTV电视指南,http://49.74.204.146:8888/rtp/239.49.8.84:8000$『线路5』
CCTV电视指南,http://36.6.151.177:8888/rtp/238.1.79.53:4560$『线路6』
卫视频道,#genre#
湖南卫视,http://www.baopiqi.top:4022/udp/239.45.3.228:5140$『线路1』
湖南卫视,http://222.184.193.235:55555/rtp/239.49.8.12:9418$『线路2』
湖南卫视,http://222.212.166.172:8888/rtp/239.93.0.88:5140$『线路3』
湖南卫视,http://218.1.139.206:8888/rtp/239.45.3.228:5140$『线路4』
湖南卫视,http://171.213.128.34:4022/rtp/239.93.0.88:5140$『线路5』
湖南卫视,http://171.88.144.241:4022/rtp/239.93.0.88:5140$『线路6』
湖南卫视,http://125.116.52.226:4022/rtp/233.50.201.103:5140$『线路7』
湖南卫视,http://121.237.247.189:8888/rtp/239.49.8.12:9418$『线路8』
湖南卫视,http://116.226.123.242:4022/rtp/239.45.3.228:5140$『线路9』
湖南卫视,http://115.195.17.233:8888/rtp/233.50.201.103:5140$『线路10』
湖南卫视,http://115.198.129.134:8000/rtp/233.50.201.103:5140$『线路11』
湖南卫视,http://115.204.248.218:8888/rtp/233.50.201.103:5140$『线路12』
湖南卫视,http://115.206.115.148:4022/rtp/233.50.201.103:5140$『线路13』
湖南卫视,http://115.224.205.125:8888/rtp/233.50.201.103:5140$『线路14』
湖南卫视,http://114.97.197.61:4022/rtp/238.1.78.160:7152$『线路15』
湖南卫视,http://60.188.194.72:8888/rtp/233.50.201.103:5140$『线路16』
湖南卫视,http://58.32.42.132:4022/rtp/239.45.3.228:5140$『线路17』
湖南卫视,http://49.71.65.134:8800/rtp/239.49.8.12:9418$『线路18』
湖南卫视,http://49.74.204.146:8888/rtp/239.49.8.12:9418$『线路19』
湖南卫视,http://36.6.151.177:8888/rtp/238.1.78.160:7152$『线路20』
浙江卫视,http://www.baopiqi.top:4022/udp/239.45.3.178:5140$『线路1』
浙江卫视,http://222.184.193.235:55555/rtp/239.49.8.20:9618$『线路2』
浙江卫视,http://222.212.166.172:8888/rtp/239.93.0.124:5140$『线路3』
浙江卫视,http://218.1.139.206:8888/rtp/239.45.3.178:5140$『线路4』
浙江卫视,http://171.213.128.34:4022/rtp/239.93.0.124:5140$『线路5』
浙江卫视,http://171.88.144.241:4022/rtp/239.93.0.124:5140$『线路6』
浙江卫视,http://125.116.52.226:4022/rtp/233.50.200.231:5140$『线路7』
浙江卫视,http://121.237.247.189:8888/rtp/239.49.8.20:9618$『线路8』
浙江卫视,http://116.226.123.242:4022/rtp/239.45.3.178:5140$『线路9』
浙江卫视,http://115.195.17.233:8888/rtp/233.50.200.231:5140$『线路10』
浙江卫视,http://115.198.129.134:8000/rtp/233.50.200.231:5140$『线路11』
浙江卫视,http://115.204.248.218:8888/rtp/233.50.200.231:5140$『线路12』
浙江卫视,http://115.206.115.148:4022/rtp/233.50.200.231:5140$『线路13』
浙江卫视,http://115.224.205.125:8888/rtp/233.50.200.231:5140$『线路14』
浙江卫视,http://114.97.197.61:4022/rtp/238.1.78.164:7184$『线路15』
浙江卫视,http://60.188.194.72:8888/rtp/233.50.200.231:5140$『线路16』
浙江卫视,http://58.32.42.132:4022/rtp/239.45.3.178:5140$『线路17』
浙江卫视,http://49.71.65.134:8800/rtp/239.49.8.20:9618$『线路18』
浙江卫视,http://49.74.204.146:8888/rtp/239.49.8.20:9618$『线路19』
浙江卫视,http://36.6.151.177:8888/rtp/238.1.78.164:7184$『线路20』
东方卫视,http://www.baopiqi.top:4022/udp/239.45.3.146:5140$『线路1』
东方卫视,http://222.184.193.235:55555/rtp/239.49.8.17:9606$『线路2』
东方卫视,http://222.212.166.172:8888/rtp/239.93.0.123:5140$『线路3』
东方卫视,http://218.1.139.206:8888/rtp/239.45.3.146:5140$『线路4』
东方卫视,http://171.213.128.34:4022/rtp/239.93.0.123:5140$『线路5』
东方卫视,http://171.88.144.241:4022/rtp/239.93.0.123:5140$『线路6』
东方卫视,http://125.116.52.226:4022/rtp/233.50.201.125:5140$『线路7』
东方卫视,http://121.237.247.189:8888/rtp/239.49.8.17:9606$『线路8』
东方卫视,http://116.226.123.242:4022/rtp/239.45.3.146:5140$『线路9』
东方卫视,http://115.195.17.233:8888/rtp/233.50.201.125:5140$『线路10』
东方卫视,http://115.198.129.134:8000/rtp/233.50.201.125:5140$『线路11』
东方卫视,http://115.204.248.218:8888/rtp/233.50.201.125:5140$『线路12』
东方卫视,http://115.206.115.148:4022/rtp/233.50.201.125:5140$『线路13』
东方卫视,http://115.224.205.125:8888/rtp/233.50.201.125:5140$『线路14』
东方卫视,http://114.97.197.61:4022/rtp/238.1.78.163:7176$『线路15』
东方卫视,http://60.188.194.72:8888/rtp/233.50.201.125:5140$『线路16』
东方卫视,http://58.32.42.132:4022/rtp/239.45.3.146:5140$『线路17』
东方卫视,http://49.71.65.134:8800/rtp/239.49.8.17:9606$『线路18』
东方卫视,http://49.74.204.146:8888/rtp/239.49.8.17:9606$『线路19』
东方卫视,http://36.6.151.177:8888/rtp/238.1.78.163:7176$『线路20』
北京卫视,http://www.baopiqi.top:4022/udp/239.45.3.229:5140$『线路1』
北京卫视,http://222.184.193.235:55555/rtp/239.49.8.11:9414$『线路2』
北京卫视,http://222.212.166.172:8888/rtp/239.93.0.180:5140$『线路3』
北京卫视,http://218.1.139.206:8888/rtp/239.45.3.229:5140$『线路4』
北京卫视,http://171.213.128.34:4022/rtp/239.93.0.180:5140$『线路5』
北京卫视,http://171.88.144.241:4022/rtp/239.93.0.180:5140$『线路6』
北京卫视,http://125.116.52.226:4022/rtp/233.50.201.107:5140$『线路7』
北京卫视,http://121.237.247.189:8888/rtp/239.49.8.11:9414$『线路8』
北京卫视,http://116.226.123.242:4022/rtp/239.45.3.229:5140$『线路9』
北京卫视,http://115.195.17.233:8888/rtp/233.50.201.107:5140$『线路10』
北京卫视,http://115.198.129.134:8000/rtp/233.50.201.107:5140$『线路11』
北京卫视,http://115.204.248.218:8888/rtp/233.50.201.107:5140$『线路12』
北京卫视,http://115.206.115.148:4022/rtp/233.50.201.107:5140$『线路13』
北京卫视,http://115.224.205.125:8888/rtp/233.50.201.107:5140$『线路14』
北京卫视,http://114.97.197.61:4022/rtp/238.1.78.162:7168$『线路15』
北京卫视,http://60.188.194.72:8888/rtp/233.50.201.107:5140$『线路16』
北京卫视,http://58.32.42.132:4022/rtp/239.45.3.229:5140$『线路17』
北京卫视,http://49.71.65.134:8800/rtp/239.49.8.11:9414$『线路18』
北京卫视,http://49.74.204.146:8888/rtp/239.49.8.11:9414$『线路19』
北京卫视,http://36.6.151.177:8888/rtp/238.1.78.162:7168$『线路20』
江苏卫视,http://www.baopiqi.top:4022/udp/239.45.3.177:5140$『线路1』
江苏卫视,http://222.184.193.235:55555/rtp/239.49.8.16:9602$『线路2』
江苏卫视,http://222.212.166.172:8888/rtp/239.93.0.89:5140$『线路3』
江苏卫视,http://218.1.139.206:8888/rtp/239.45.3.177:5140$『线路4』
江苏卫视,http://171.213.128.34:4022/rtp/239.93.0.89:5140$『线路5』
江苏卫视,http://171.88.144.241:4022/rtp/239.93.0.89:5140$『线路6』
江苏卫视,http://125.116.52.226:4022/rtp/233.50.201.106:5140$『线路7』
江苏卫视,http://121.237.247.189:8888/rtp/239.49.8.16:9602$『线路8』
江苏卫视,http://116.226.123.242:4022/rtp/239.45.3.177:5140$『线路9』
江苏卫视,http://115.195.17.233:8888/rtp/233.50.201.106:5140$『线路10』
江苏卫视,http://115.198.129.134:8000/rtp/233.50.201.106:5140$『线路11』
江苏卫视,http://115.204.248.218:8888/rtp/233.50.201.106:5140$『线路12』
江苏卫视,http://115.206.115.148:4022/rtp/233.50.201.106:5140$『线路13』
江苏卫视,http://115.224.205.125:8888/rtp/233.50.201.106:5140$『线路14』
江苏卫视,http://114.97.197.61:4022/rtp/238.1.78.165:7192$『线路15』
江苏卫视,http://60.188.194.72:8888/rtp/233.50.201.106:5140$『线路16』
江苏卫视,http://58.32.42.132:4022/rtp/239.45.3.177:5140$『线路17』
江苏卫视,http://49.71.65.134:8800/rtp/239.49.8.16:9602$『线路18』
江苏卫视,http://49.74.204.146:8888/rtp/239.49.8.16:9602$『线路19』
江苏卫视,http://36.6.151.177:8888/rtp/238.1.78.165:7192$『线路20』
安徽卫视,http://www.baopiqi.top:4022/udp/239.45.1.120:5140$『线路1』
安徽卫视,http://222.184.193.235:55555/rtp/239.49.8.80:8000$『线路2』
安徽卫视,http://222.212.166.172:8888/rtp/239.93.1.106:5140$『线路3』
安徽卫视,http://218.1.139.206:8888/rtp/239.45.1.120:5140$『线路4』
安徽卫视,http://171.213.128.34:4022/rtp/239.93.1.106:5140$『线路5』
安徽卫视,http://171.88.144.241:4022/rtp/239.93.1.106:5140$『线路6』
安徽卫视,http://125.116.52.226:4022/rtp/233.50.201.113:5140$『线路7』
安徽卫视,http://121.237.247.189:8888/rtp/239.49.8.80:8000$『线路8』
安徽卫视,http://116.226.123.242:4022/rtp/239.45.1.120:5140$『线路9』
安徽卫视,http://115.195.17.233:8888/rtp/233.50.201.113:5140$『线路10』
安徽卫视,http://115.198.129.134:8000/rtp/233.50.201.113:5140$『线路11』
安徽卫视,http://115.204.248.218:8888/rtp/233.50.201.113:5140$『线路12』
安徽卫视,http://115.206.115.148:4022/rtp/233.50.201.113:5140$『线路13』
安徽卫视,http://115.224.205.125:8888/rtp/233.50.201.113:5140$『线路14』
安徽卫视,http://114.97.197.61:4022/rtp/238.1.78.150:7072$『线路15』
安徽卫视,http://60.188.194.72:8888/rtp/233.50.201.113:5140$『线路16』
安徽卫视,http://58.32.42.132:4022/rtp/239.45.1.120:5140$『线路17』
安徽卫视,http://49.71.65.134:8800/rtp/239.49.8.80:8000$『线路18』
安徽卫视,http://49.74.204.146:8888/rtp/239.49.8.80:8000$『线路19』
安徽卫视,http://36.6.151.177:8888/rtp/238.1.78.150:7072$『线路20』
重庆卫视,http://www.baopiqi.top:4022/udp/239.45.1.84:5140$『线路1』
重庆卫视,http://222.184.193.235:55555/rtp/239.49.8.57:9830$『线路2』
重庆卫视,http://222.212.166.172:8888/rtp/239.93.1.107:5140$『线路3』
重庆卫视,http://218.1.139.206:8888/rtp/239.45.1.84:5140$『线路4』
重庆卫视,http://171.213.128.34:4022/rtp/239.93.1.107:5140$『线路5』
重庆卫视,http://171.88.144.241:4022/rtp/239.93.1.107:5140$『线路6』
重庆卫视,http://125.116.52.226:4022/rtp/233.50.201.143:5140$『线路7』
重庆卫视,http://121.237.247.189:8888/rtp/239.49.8.57:9830$『线路8』
重庆卫视,http://116.226.123.242:4022/rtp/239.45.1.84:5140$『线路9』
重庆卫视,http://115.195.17.233:8888/rtp/233.50.201.143:5140$『线路10』
重庆卫视,http://115.198.129.134:8000/rtp/233.50.201.143:5140$『线路11』
重庆卫视,http://115.204.248.218:8888/rtp/233.50.201.143:5140$『线路12』
重庆卫视,http://115.206.115.148:4022/rtp/233.50.201.143:5140$『线路13』
重庆卫视,http://115.224.205.125:8888/rtp/233.50.201.143:5140$『线路14』
重庆卫视,http://114.97.197.61:4022/rtp/238.1.78.31:6176$『线路15』
重庆卫视,http://60.188.194.72:8888/rtp/233.50.201.143:5140$『线路16』
重庆卫视,http://58.32.42.132:4022/rtp/239.45.1.84:5140$『线路17』
重庆卫视,http://49.71.65.134:8800/rtp/239.49.8.57:9830$『线路18』
重庆卫视,http://49.74.204.146:8888/rtp/239.49.8.57:9830$『线路19』
重庆卫视,http://36.6.151.177:8888/rtp/238.1.78.31:6176$『线路20』
四川卫视,http://www.baopiqi.top:4022/udp/239.45.1.83:5140$『线路1』
四川卫视,http://222.184.193.235:55555/rtp/239.49.8.110:8000$『线路2』
四川卫视,http://222.212.166.172:8888/rtp/239.93.0.169:5140$『线路3』
四川卫视,http://218.1.139.206:8888/rtp/239.45.1.83:5140$『线路4』
四川卫视,http://171.213.128.34:4022/rtp/239.93.0.169:5140$『线路5』
四川卫视,http://171.88.144.241:4022/rtp/239.93.0.169:5140$『线路6』
四川卫视,http://125.116.52.226:4022/rtp/233.50.201.139:5140$『线路7』
四川卫视,http://121.237.247.189:8888/rtp/239.49.8.110:8000$『线路8』
四川卫视,http://116.226.123.242:4022/rtp/239.45.1.83:5140$『线路9』
四川卫视,http://115.195.17.233:8888/rtp/233.50.201.139:5140$『线路10』
四川卫视,http://115.198.129.134:8000/rtp/233.50.201.139:5140$『线路11』
四川卫视,http://115.204.248.218:8888/rtp/233.50.201.139:5140$『线路12』
四川卫视,http://115.206.115.148:4022/rtp/233.50.201.139:5140$『线路13』
四川卫视,http://115.224.205.125:8888/rtp/233.50.201.139:5140$『线路14』
四川卫视,http://114.97.197.61:4022/rtp/238.1.78.30:6168$『线路15』
四川卫视,http://60.188.194.72:8888/rtp/233.50.201.139:5140$『线路16』
四川卫视,http://58.32.42.132:4022/rtp/239.45.1.83:5140$『线路17』
四川卫视,http://49.71.65.134:8800/rtp/239.49.8.110:8000$『线路18』
四川卫视,http://49.74.204.146:8888/rtp/239.49.8.110:8000$『线路19』
四川卫视,http://36.6.151.177:8888/rtp/238.1.78.30:6168$『线路20』
东南卫视,http://www.baopiqi.top:4022/udp/239.45.1.121:5140$『线路1』
东南卫视,http://222.184.193.235:55555/rtp/239.49.8.112:8000$『线路2』
东南卫视,http://222.212.166.172:8888/rtp/239.93.0.42:5140$『线路3』
东南卫视,http://218.1.139.206:8888/rtp/239.45.1.121:5140$『线路4』
东南卫视,http://171.213.128.34:4022/rtp/239.93.0.42:5140$『线路5』
东南卫视,http://171.88.144.241:4022/rtp/239.93.0.42:5140$『线路6』
东南卫视,http://125.116.52.226:4022/rtp/233.50.201.146:5140$『线路7』
东南卫视,http://121.237.247.189:8888/rtp/239.49.8.112:8000$『线路8』
东南卫视,http://116.226.123.242:4022/rtp/239.45.1.121:5140$『线路9』
东南卫视,http://115.195.17.233:8888/rtp/233.50.201.146:5140$『线路10』
东南卫视,http://115.198.129.134:8000/rtp/233.50.201.146:5140$『线路11』
东南卫视,http://115.204.248.218:8888/rtp/233.50.201.146:5140$『线路12』
东南卫视,http://115.206.115.148:4022/rtp/233.50.201.146:5140$『线路13』
东南卫视,http://115.224.205.125:8888/rtp/233.50.201.146:5140$『线路14』
东南卫视,http://114.97.197.61:4022/rtp/238.1.78.22:6104$『线路15』
东南卫视,http://60.188.194.72:8888/rtp/233.50.201.146:5140$『线路16』
东南卫视,http://58.32.42.132:4022/rtp/239.45.1.121:5140$『线路17』
东南卫视,http://49.71.65.134:8800/rtp/239.49.8.112:8000$『线路18』
东南卫视,http://49.74.204.146:8888/rtp/239.49.8.112:8000$『线路19』
东南卫视,http://36.6.151.177:8888/rtp/238.1.78.22:6104$『线路20』
深圳卫视,http://www.baopiqi.top:4022/udp/239.45.3.231:5140$『线路1』
深圳卫视,http://222.184.193.235:55555/rtp/239.49.8.15:9430$『线路2』
深圳卫视,http://222.212.166.172:8888/rtp/239.93.0.182:5140$『线路3』
深圳卫视,http://218.1.139.206:8888/rtp/239.45.3.231:5140$『线路4』
深圳卫视,http://171.213.128.34:4022/rtp/239.93.0.182:5140$『线路5』
深圳卫视,http://171.88.144.241:4022/rtp/239.93.0.182:5140$『线路6』
深圳卫视,http://125.116.52.226:4022/rtp/233.50.201.101:5140$『线路7』
深圳卫视,http://121.237.247.189:8888/rtp/239.49.8.15:9430$『线路8』
深圳卫视,http://116.226.123.242:4022/rtp/239.45.3.231:5140$『线路9』
深圳卫视,http://115.195.17.233:8888/rtp/233.50.201.101:5140$『线路10』
深圳卫视,http://115.198.129.134:8000/rtp/233.50.201.101:5140$『线路11』
深圳卫视,http://115.204.248.218:8888/rtp/233.50.201.101:5140$『线路12』
深圳卫视,http://115.206.115.148:4022/rtp/233.50.201.101:5140$『线路13』
深圳卫视,http://115.224.205.125:8888/rtp/233.50.201.101:5140$『线路14』
深圳卫视,http://114.97.197.61:4022/rtp/238.1.78.156:7120$『线路15』
深圳卫视,http://60.188.194.72:8888/rtp/233.50.201.101:5140$『线路16』
深圳卫视,http://58.32.42.132:4022/rtp/239.45.3.231:5140$『线路17』
深圳卫视,http://49.71.65.134:8800/rtp/239.49.8.15:9430$『线路18』
深圳卫视,http://49.74.204.146:8888/rtp/239.49.8.15:9430$『线路19』
深圳卫视,http://36.6.151.177:8888/rtp/238.1.78.156:7120$『线路20』
广东卫视,http://www.baopiqi.top:4022/udp/239.45.3.230:5140$『线路1』
广东卫视,http://222.184.193.235:55555/rtp/239.49.8.13:9422$『线路2』
广东卫视,http://222.212.166.172:8888/rtp/239.93.0.181:5140$『线路3』
广东卫视,http://218.1.139.206:8888/rtp/239.45.3.230:5140$『线路4』
广东卫视,http://171.213.128.34:4022/rtp/239.93.0.181:5140$『线路5』
广东卫视,http://171.88.144.241:4022/rtp/239.93.0.181:5140$『线路6』
广东卫视,http://125.116.52.226:4022/rtp/233.50.200.187:5140$『线路7』
广东卫视,http://121.237.247.189:8888/rtp/239.49.8.13:9422$『线路8』
广东卫视,http://116.226.123.242:4022/rtp/239.45.3.230:5140$『线路9』
广东卫视,http://115.195.17.233:8888/rtp/233.50.200.187:5140$『线路10』
广东卫视,http://115.198.129.134:8000/rtp/233.50.200.187:5140$『线路11』
广东卫视,http://115.204.248.218:8888/rtp/233.50.200.187:5140$『线路12』
广东卫视,http://115.206.115.148:4022/rtp/233.50.200.187:5140$『线路13』
广东卫视,http://115.224.205.125:8888/rtp/233.50.200.187:5140$『线路14』
广东卫视,http://114.97.197.61:4022/rtp/238.1.78.161:7160$『线路15』
广东卫视,http://60.188.194.72:8888/rtp/233.50.200.187:5140$『线路16』
广东卫视,http://58.32.42.132:4022/rtp/239.45.3.230:5140$『线路17』
广东卫视,http://49.71.65.134:8800/rtp/239.49.8.13:9422$『线路18』
广东卫视,http://49.74.204.146:8888/rtp/239.49.8.13:9422$『线路19』
广东卫视,http://36.6.151.177:8888/rtp/238.1.78.161:7160$『线路20』
广西卫视,http://www.baopiqi.top:4022/udp/239.45.0.5:5140$『线路1』
广西卫视,http://222.184.193.235:55555/rtp/239.49.8.10:8000$『线路2』
广西卫视,http://222.212.166.172:8888/rtp/239.93.42.46:5140$『线路3』
广西卫视,http://218.1.139.206:8888/rtp/239.45.0.5:5140$『线路4』
广西卫视,http://171.213.128.34:4022/rtp/239.93.42.46:5140$『线路5』
广西卫视,http://171.88.144.241:4022/rtp/239.93.42.46:5140$『线路6』
广西卫视,http://121.237.247.189:8888/rtp/239.49.8.10:8000$『线路7』
广西卫视,http://116.226.123.242:4022/rtp/239.45.0.5:5140$『线路8』
广西卫视,http://114.97.197.61:4022/rtp/238.1.78.70:6432$『线路9』
